tweets_record.userid,tweets_record.lang,tweets_record.friendscount,tweets_record.location,tweets_record.followerscount,tweets_record.deviceused,tweets_record.retweetcount,tweets_record.issensitive,tweets_record.isretweet,tweets_record.isretweeted,tweets_record.postdate,tweets_record.text
737273878507094017,en,889,north,939,TweetDeck,0,False,True,False,Sun Jun 14 15:14:57 CDT 2020,"RT @InlibroV: ""The task of art is to transform what is continuously happening to us, to transform all these things into symbols, into music…"
1110271174313951232,tr,71,"California, USA",26,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:14:59 CDT 2020,"Sonra herkes böyle ee sen biliyorsun. Aynı zamanda bende öyleyim, ee ben biliyorum."
4350735981,en,212,757,222,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:14:58 CDT 2020,@blackeye500 @TheElusiveEye1 @MoreFilms04 Tell that to the first two movies and the first 3/4’s of TROS. Lol. The resistance was literally depleted to almost nothing in The Last Jedi. Nobody helped until the odds were crazy high. The entire sequel trilogy is a mess
263167114,ca,109,null,37,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:15:00 CDT 2020,"RT @LluisCarrasco: Ernest Maragall es burla de Laura Borràs, oferint-li revisar junts el respecte per la independència.

Sr. Maragall, revi…"
1123124808684843008,en,221,𝒗𝒊𝒏𝒂𝒎𝒊𝒄 𝒔𝒆𝒍𝒊𝒄𝒕𝒊𝒗𝒆 ♡,291,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:15:00 CDT 2020,I LOVE THIS SO MUCH!!!! 😍😍😍 beautiful work as always!!!
758303211602206720,nl,109,null,66,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:15:01 CDT 2020,@dudatorrees_ Pfta
1011175637132959744,tr,1467,null,1536,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:15:01 CDT 2020,bi maçta şampiyonluk bu kadar gidemezdi galiba moralim bozuldu
3304938905,pt,601,"Macapá, Brasil",333,Twitter for Android,0,False,True,False,Sun Jun 14 15:15:01 CDT 2020,RT @ouciume: ultimamente meu fetiche favorito é fingir q nada ta acontecendo enquanto a vida me da 3 bicuda e 1 rasteira por dia
1060720672639336449,und,0,null,0,Twitter for Android,0,False,False,False,Sun Jun 14 15:15:00 CDT 2020,https://t.co/b5SEuaBTRi
42254786,pt,548,null,429,Twitter for Android,0,False,False,False,Sun Jun 14 15:15:00 CDT 2020,"hoje é aniversário do Che esse sim era o verdadeiro BRABO n fala mal dele não hein carajo
além de tudo o cara ainda inventou a selfie https://t.co/9wQJaLe7H1"
3275833771,und,757,Bangladesh,853,Twitter for Android,0,False,False,False,Sun Jun 14 15:13:47 CDT 2020,@JThakers 😔
1182092611529695234,pt,184,null,216,Twitter for Android,0,False,True,False,Sun Jun 14 15:13:47 CDT 2020,RT @rebanhodamm: O VÍDEOOOOO #PATROAS
1078392357572235269,es,2920,"Barcelona, España",4392,Twitter for Android,0,False,True,False,Sun Jun 14 15:13:47 CDT 2020,RT @CarlosJosQuant1: Tomemos en cuenta esto https://t.co/Wx32sBrWg3
1423180129,ja,480,null,368,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:13:47 CDT 2020,RT @ChoroChoRoki: 都内の救命救急の看護師ですけど。夜勤明けで失礼します。お酒飲む人皆に聞いて頂きたい。東京アラートが解除になって、金曜日の夜だからって、はっちゃけたい気持ちは分からんでもないですが。皆さん節操なさ過ぎです。飲酒関連の救急車がひっきりなしに来まし…
1071719319246057472,tl,479,hanapin mo.,152,Twitter for Android,0,False,False,False,Sun Jun 14 15:13:47 CDT 2020,Bakit ba hindi ko matapos tapos yung kanta.
1104436628393734144,ar,0,null,0,Twitter for Android,0,False,False,False,Sun Jun 14 15:13:47 CDT 2020,"طقوس البنات باللبس آخر اليل شاركو بالخاص كل  وحده تكتب وش لبسها بعد ال ١٢ 😍

خاص وسري كتابي فقط

#سكس_كتابي

#معصيتي_راحتي

#عمه"
1098486974539804672,ur,706,"Karachi, Pakistan",971,Twitter for Android,0,False,True,False,Sun Jun 14 15:13:47 CDT 2020,"RT @Tasveergrpher: اگر اصول پر ہو تو ڈٹ جاؤ۔۔
اگر انا پر ہو تو پیچھے ہے جاؤ۔۔۔"
2513094681,und,289,null,20,Twitter for Android,0,False,True,False,Sun Jun 14 15:13:47 CDT 2020,RT @diamondamateur: https://t.co/8I1NxtWGTV
699148970795225088,tr,431,null,8470,Twitter for Android,0,False,False,False,Sun Jun 14 15:13:47 CDT 2020,@cuneytbi @senoltr77 yarin bursa iyi bir ikramiye verecek gibi en iyisi 3 ortak 10 tl lik buyuk 6 li yapmak lazim ben 2 tl veririm 😎😎😎
1270560245648162816,es,39,null,192,Twitter for Android,0,False,True,False,Sun Jun 14 15:13:47 CDT 2020,"RT @vkookluvr: ""ARMY, si eres feliz, nosotros también somos felices. Queremos conocerte, escuchar tu voz y sentir tu corazón.”…"
959450888988450816,tr,104,null,93,Twitter for Android,0,False,True,False,Sun Jun 14 15:13:47 CDT 2020,"RT @sefirinkizn1: efem pişman oldu mu

StarlarStarda EnginNeslihan"
3039645299,pt,414,1495 / 2820,598,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:13:47 CDT 2020,RT @vxwkz: namorar pra ir p festa   ficar os dois doidão se olhar e    pensar    “vamo p casa transar?”
1111283807037128705,pt,395,null,113,Twitter for Android,0,False,True,False,Sun Jun 14 15:13:47 CDT 2020,RT @cleytxn: só pode escolher um https://t.co/3KTXqsX7oE
1267893730855366656,en,189,null,15,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:13:47 CDT 2020,"RT @knockknock0408: [HQ] 190719-190728 CHEN cr. JDear.
https://t.co/mCv1Hva4Yb
https://t.co/kdO6M4CC0B
https://t.co/LrrVHFqfqD
https://t.co…"
1270320128022937601,und,20,null,27,Twitter for Android,0,False,False,False,Sun Jun 14 15:13:47 CDT 2020,@KIMDUNGNGUYEN16 💚🧡🖤🆗
226487385,nl,255,Baarlo,612,Twitter for iPad,0,False,True,False,Sun Jun 14 15:13:47 CDT 2020,RT @wakker_mattijs: Mooie volgroeide 🍎 @MiniTreeNL haag gespot bij de tuinen van 🍏tern @Appeltern https://t.co/4IQqaeiFDL
1486930178,tr,417,izmir-malatya,345,Twitter for Android,0,False,True,False,Sun Jun 14 15:13:47 CDT 2020,"RT @tekinoktay: Tüm Değerli Beşiktaşlıların ve Spor Kamuoyunun Dikkatine;

Adı Fulya Davası olarak bilinen kapsamında BJK’nün +/- 100 Mil U…"
1098661135719510017,ko,314,Russia,275,Twitter for Android,0,False,True,False,Sun Jun 14 15:13:47 CDT 2020,RT @kotnecIII: 뽀뽀해ㅜ https://t.co/m84JPHh5Xv
170154911,en,4498,Nowhere/Everywhere,2010,Twitter Web App,0,False,False,False,Sun Jun 14 15:13:47 CDT 2020,Rape of any kind should be a life sentence. Especially against children.
816706926948057089,pt,2223,021 - ZØ,1720,Twitter for iPhone,0,True,True,False,Sun Jun 14 15:13:47 CDT 2020,RT @bichosfofineos: Gatinho fofineo com máscara passando na sua tl https://t.co/5TS08rzbVw
762291816985157632,tr,169,null,430,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:13:47 CDT 2020,@volimtes @lavinblodreina takipleşmeleri..
1081884408431337472,ja,1018,null,1097,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:13:47 CDT 2020,"@kaede_96_ ありがとうございます😊💖 
多分他の犬に吠えてるんだと思います😨"
336365692,en,194,null,389,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:13:47 CDT 2020,RT @semaj_htx: let’s see who has taste https://t.co/NKyPPr2DTQ
974033051528368129,fr,186,null,83,Twitter for Android,0,False,False,False,Sun Jun 14 15:13:47 CDT 2020,bon du coup @clxesm et @idkbanna  on nous parle là
301032256,en,252,phx,280,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:13:47 CDT 2020,RT @moorehn: A note to media folks: If your newspaper or outlet is no longer covering the *enormous* BLM protests because they're peaceful…
2241506514,en,863,The Trees,138,Twitter for Android,0,False,True,False,Sun Jun 14 15:13:47 CDT 2020,"RT @EmmArrGus: shark girl subway

eat fish! https://t.co/JDpcU2DO6z"
1257776805576138754,lv,442,null,133,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:13:47 CDT 2020,@GavassiIre RBD FS FEAT PATROAS
2723320200,en,1135,Mansoura,944,Twitter for Android,0,False,True,False,Sun Jun 14 15:13:47 CDT 2020,RT @EsraaGehad10: Mood https://t.co/pi9bhpVqdW
95438816,en,14274,Lagos,16248,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:13:47 CDT 2020,"RT @eniayewuadebola: Boy: Babe, I love you so much

Girl: I love you too

Boy: In fact you're the reason why I'm breathing

God: https://t.…"
1269508743881986048,und,226,null,75,Twitter for Android,0,False,False,False,Sun Jun 14 15:13:47 CDT 2020,@cherryv101 @Ariannagranndy @lizbethmatt35
1263232666561925121,en,989,malabami,949,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:13:47 CDT 2020,@heavnlywalls i am beautiful i am loved
735827605958623237,pt,311,"Rio Branco, Brasil",552,Twitter for Android,0,False,False,False,Sun Jun 14 15:13:47 CDT 2020,"@pietrogosolo @OficialAnnikoes Sou caprichete não, scrro kkkkkk
Só feliz por ela amiga. Faz tempo que não víamos ela assim ❤️"
852246339736010754,en,380,"Tampa, FL",861,Streamlabs Twitter,0,False,False,False,Sun Jun 14 15:13:47 CDT 2020,Classic WoW - Mankrik - Teebu's Blazing Longsword - SM Pulls https://t.co/vCiKZg7NLF
1271332289889222667,en,38,null,0,Twitter for Android,0,False,False,False,Sun Jun 14 15:13:47 CDT 2020,@thedarknet_ Join
1246353263169097733,pt,59,null,1,Twitter for Android,0,False,False,False,Sun Jun 14 15:13:47 CDT 2020,@gn_rocinha @Rocinha_TD2 Esses. Verme safado vão tudo lagar
1263835224707866627,en,328,Near the gutter soon ,297,Twitter Web App,0,False,True,False,Sun Jun 14 15:13:47 CDT 2020,"RT @_CoaTD: Sending loads of love to all my Virgin dollies today. Thinking of you all 👠
•
#virginatlanticcrew #virginatlanticcabincrew #con…"
1220399420979720192,en,1077,capital city of london,252,Twitter Web App,0,False,False,False,Sun Jun 14 15:13:47 CDT 2020,@FoxsyatinGD i make the dumbest tweets known to man
1245428909786533888,in,106,"Randublatung,Blora dan sekitar",38,Twitter for Android,0,False,False,False,Sun Jun 14 15:13:47 CDT 2020,"@subtanyarl Nge provokatori buat ngajakin tawuran antar sd, pas sd sebelah masih les sd gua udah di depan gerbang eh gataunya udah kesorean, pas magrib gua yang dilabrak satu sekolah njir 😭😭😭"
1214222544166772736,es,269,en tu corazón bebe,203,Twitter for Android,0,False,False,False,Sun Jun 14 15:13:47 CDT 2020,MAMÁAAAA SALÍ EN EL AU DE MILA
208662201,en,94,"37.399096,-121.936749",86,Instagram,0,False,False,False,Sun Jun 14 15:13:47 CDT 2020,#blacklivesmatter @BLMSanJose @station_sj https://t.co/kcLI03EXgy sanjosefoos #obamaday https://t.co/VEBCTFh4SS
1101202421802586112,und,5,"Cájar, España",4,Twitter Web App,0,False,False,False,Sun Jun 14 15:13:47 CDT 2020,https://t.co/D4UV2X32RO
3036997147,en,775,Over here...by the tree,268,Twitter Web App,0,False,False,False,Sun Jun 14 15:13:46 CDT 2020,@MillerGabrielle Good stuff man... https://t.co/gz29afCzW5
159838551,ar,2,morocco,0,Twitter Web App,0,False,False,False,Sun Jun 14 15:13:46 CDT 2020,"قسيمة  تخفيض  رائع من متجر namshi 🔥

BFI5350 ⬅️ كود خصم ايهيرب

NA115 ⬅️ كود خصم نمشي

QAM ⬅️ كود خصم باث اند بودي

E152 ⬅️ كود خصم ريفا فاشون

R9U ⬅️ كود خصم فوغا كلوسيت

GO50 ⬅️ كود خصم ايوا

LT14 ⬅️ كود خصم لاكوست

A875 ⬅️ كود خصم اتش اند ام https://t.co/kh31AnWMuk"
35296266,en,2431,null,1253,Twitter Web App,0,True,False,False,Sun Jun 14 15:13:46 CDT 2020,Happy birthday 45! The best to ever do it! God bless you & your family on this joyous day. @realDonaldTrump https://t.co/UOn6RBwuUI
1102146565626580992,und,493,un village hill ,700,Twitter for Android,0,False,False,False,Sun Jun 14 15:13:46 CDT 2020,https://t.co/UCGTN1DwZf
1125147719549562880,und,3,Schweiz,0,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:13:46 CDT 2020,@SF9official https://t.co/jD4Uwl2fkT
199795429,es,308,Estado de México,715,Twitter Web App,0,False,False,False,Sun Jun 14 15:13:46 CDT 2020,"El @tesoem  TE INVITA AL SEGUNDO ENCUENTRO ACADÉMICO DE LA DIVISIÓN DE CONTADOR PÚBLICO.
#YoSoyTESOEM @JuanSanchezGra3 https://t.co/5Oek5XJMGd"
1221074613746176001,en,226,null,162,Twitter for Android,0,False,True,False,Sun Jun 14 15:15:09 CDT 2020,RT @FettyisBack: Which celeb or person can you trust in finishing these in 2 hrs ? 🤔 https://t.co/1nWizG9Mly
1080787498798858241,und,1413,PizzaLand,3835,Twitter for Android,0,False,False,False,Sun Jun 14 15:15:09 CDT 2020,"Eve mi gi cuvstvata na hartija.💥
Those are some ugly feelings.... https://t.co/8D7oPJ88iB"
2175965077,ru,18,"Симферополь, Крым",864,http://crimea-news.com/,0,False,False,False,Sun Jun 14 15:15:09 CDT 2020,"ЧП на востоке Крыма: в человека ударила молния
https://t.co/OMBOM0k8ej #Крым https://t.co/kPyQ38VpCW"
775449550052024320,tr,597,null,769,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:15:09 CDT 2020,"#Ruhsağlığıkurguyakarşı tagdaki
Gördüklerimi görmemek isterdim. https://t.co/U6wqmerTeU"
937914325846474752,ja,25,null,23,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:15:09 CDT 2020,"ぷー

寝よ

#プリコネR https://t.co/9thDw0pjKb"
2934728552,ja,30,null,37,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:15:10 CDT 2020,全く寝てないんですが
1272257056750342146,pt,0,null,0,Twitter for Android,0,False,False,False,Sun Jun 14 15:15:10 CDT 2020,@AnaBucetuda Na hora que você quiser foder eu estou de pau duro pra foder gostoso
734350789867655168,ja,50,null,54,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:15:10 CDT 2020,やべーめっちゃ早起きした
1262662010858278914,ar,103,null,108,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:15:10 CDT 2020,مادريت النوم بعدك مو عايفه 🏃🏻‍♀️
2280156481,es,425,null,1281,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:15:10 CDT 2020,"RT @eduard0ushito: Últimamente ya cualquier pendejo hace pedas en su azotea llena de cacas de perro y tanques de gas y le dice ""roof garden…"
1006580612533243911,tr,471,null,15475,Twitter for Android,0,False,False,False,Sun Jun 14 15:15:10 CDT 2020,@ruhumdabinceset Ben onun ruh esiyim ama onun bundan haberi oldugunu sanmiyorum..
1243038831487496194,und,3223,"Valenzuela City,Phillippines",376,Twitter for Android,0,False,False,False,Sun Jun 14 15:15:10 CDT 2020,@TJCobain @ichadders #TFam
1070745226103394305,und,113,91,14946,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:15:10 CDT 2020,"RT @iamaurore: @iiambrave

@cmoi2ski

@chrisMojo28

@Roipoilu

@MDukic71

@yahia_specter_

@mdinero24

@beninou4

@Justoffa_

@toujourstibo…"
1001515654908964865,ar,720,Dhahran,2055,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:15:10 CDT 2020,@in7xs ايه
1168902800425857027,ja,199,"Alexandria, VA",10,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:15:10 CDT 2020,"RT @tsugumomo_anime: 👘ご視聴ありがとうございます！👘
11本目をご覧いただき、ありがとうございました♪

復活した母・かなか。

桐葉が強いと震える彼女の実力が次回明らかに！

U-NEXTにて11本目配信中✨
https://t.co/2vRQRpXdV…"
554633170,und,240,null,251,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:15:10 CDT 2020,@sa_llle .
1209483563202166784,nl,22,Austria,2,Twitter Web App,0,False,False,False,Sun Jun 14 15:15:10 CDT 2020,@see0age @MichaelBonvalot @LPDWien @janboehm Leider ja. 😣
65745244,und,2398,Beograd,3354,Twitter for Android,0,False,False,False,Sun Jun 14 15:15:10 CDT 2020,"Ahahaha
Radulović dramatičan ko da radi za 3. oko 🤣"
995220035084800002,th,73,null,7,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:15:10 CDT 2020,RT @Ashertae: ข่าวผญขับรถรีบกลับบ้านก่อนเคอฟิวเลยตกลงไปในคลองน้ำรถกำลังจมโทรหาแฟน ผชมาถึงไวมากกระโดดลงไปช่วยทุบกระจกแล้วดึงผญออกมาบอกให้ผญเ…
912846761382825984,en,476,Chile ,260,Twitter for Android,0,False,True,False,Sun Jun 14 15:15:10 CDT 2020,RT @Perxitaa: Gracias FIVE M
1080635286307123205,pt,2152,💋🌪✨🦄🐿🧚‍♀️,2071,Twitter for Android,0,False,True,False,Sun Jun 14 15:15:10 CDT 2020,RT @heartasphodels: Bianca eh um serzinho maravilhoso pitica linda demais fofa carismática engraçada autêntica eu amo muito sou totalmente…
2282639738,tr,436,null,286,Twitter for Android,0,False,True,False,Sun Jun 14 15:15:10 CDT 2020,"RT @Big_Fenerbahce: Günün anlam ve önemine binaen, oscarlık reklam filmini sunalım. Afiyet olsun arkadaşlar :D:D #RIZvGS 
https://t.co/q2bd…"
1189266028947300352,tr,24,null,17,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:15:10 CDT 2020,RT @berkannnfc: @wtfssena @wishywashy06 HaydiBerkan BağırmayaDevam
260573833,en,10262,"Asaba, lagos, Nigeria.",13204,Twitter for Android,0,False,False,False,Sun Jun 14 15:15:10 CDT 2020,@Batebyte That's fair.
751686799,en,347,"Gulbarga, Karnataka",95,Twitter for Android,0,False,True,False,Sun Jun 14 15:15:10 CDT 2020,RT @hemanthrao11: Found this sweetheart on my morning walk today. (JP nagar 7th Phase - Big Bazar) She's clearly lost and going by the coll…
1009536105467863040,und,384,shin sekai,746,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:15:10 CDT 2020,@Shankusuu_ 15
1105176660947730432,tr,482,`b,507,Twitter Web App,0,False,False,False,Sun Jun 14 15:15:10 CDT 2020,@eirenecb tesekkurler canım
781611607076003840,es,494,"La Plata, Argentina",474,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:15:10 CDT 2020,"RT @macabrofandango: Propongo que rechacemos la temporalidad que baja del imperio y en vez de reconocernos millenials, boomers, gen z, nos…"
1082005570721337345,ar,37,null,23,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:15:10 CDT 2020,@mvxrll اللي تحت صعب
1132939903883501568,en,175,"London, England",148,Twitter for Android,0,False,True,False,Sun Jun 14 15:15:10 CDT 2020,"RT @cjwerleman: I’m wearing #BlackForRohingya to bring awareness to the fact Myanmar has murdered 24,000 Rohingya Muslims; raped another 18…"
1105148588601106432,ar,1404,المملكة العربية السعودية,1001,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:15:10 CDT 2020,RT @AlMosahf: وَاسْأَلُوا اللَّهَ مِن فَضْلِهِ
